column_name,table_id,source_file,source_column_role,missing_count,missing_pct,dtype,notes
census_g47a_d_0_4_fpeaw_mpehns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpeaw_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpehns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fphns_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpehns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpet_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mp_eaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mp_e_hw_ns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulftw_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpem_hw_ns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpulptw_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mp_e_hns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fput_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpehns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fptlf_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mp_e_hns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mpuemplfftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mpuemplfptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpnlf_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mp_e_hns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fplfsns_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpehns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_0_4_fpt_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpehns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mpnlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_mplfsns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpeft_t,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mpeft,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mpept,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mpeaw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mpehns,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mpet,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mpulftw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mpulptw,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mput,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g47a_d_5_9_fpept_mptlf,g47a,2021Census_G47A_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
