workbook_path,workbook_name,sheet_name,best_target_geography,best_target_master_key,best_source_excel_column,best_column_label_guess,best_match_rate,recommended_action,join_caveat,sheet_index,max_row,max_column,rows_scanned,columns_scanned,best_source_column_index
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\06_phn_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_within_primary_health_networks_phns_data_xlsx.xlsx,06_phn_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_within_primary_health_networks_phns_data_xlsx.xlsx,Population_proportion,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Premature_mortality_by_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,46,267,16,267,16,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Premature_mortality_by_cause,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,47,267,101,267,101,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Avoidable_mortality_by_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,48,267,16,267,16,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Avoidable_mortality_by_cause,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,49,267,76,267,76,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Years_life_lost,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,50,267,16,267,16,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Years_life_lost_males_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,51,267,26,267,26,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Years_life_lost_females_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,52,267,26,267,26,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Years_life_lost_persons_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,53,267,26,267,26,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Years_life_lost_by_cause,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,54,267,66,267,66,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Aged_care_places,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,55,267,5,267,5,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,NDIS_disability,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,56,267,46,267,46,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,NDIS_Autism_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,57,269,21,269,21,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,CMHCS_by_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,58,267,16,267,16,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,CMHCS_by_principal_diag,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,59,267,41,267,41,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,CHSP,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,60,267,91,267,91,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Hosp_type_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,61,267,36,267,36,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admiss_principal_diag_males,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,62,267,116,267,116,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admiss_principal_diag_females,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,63,267,121,267,121,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admiss_principal_diag_persons,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,64,267,120,267,120,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admiss_principal_ext_males,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,65,267,36,267,36,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admiss_principal_ext_females,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,66,267,36,267,36,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admiss_principal_ext_persons,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,67,267,41,267,41,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admissions_procedures,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,68,267,103,267,103,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admissions_same_day_renal,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,69,267,6,267,6,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admissions_prevent_diag_total,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,70,267,36,267,36,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admissions_prevent_diag_vaccin,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,71,267,11,267,11,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admissions_prevent_diag_acute,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,72,267,36,267,36,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,Admissions_prevent_diag_chronic,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,73,267,41,267,41,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_total_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,74,267,16,267,16,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_total_age_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,75,267,91,267,91,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_total_triage_category,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,76,267,31,267,31,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_diagnosis,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,77,267,56,267,56,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_infectious_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,78,267,31,267,31,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_mental_disorders_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,79,267,31,267,31,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_circulatory_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,80,267,21,267,21,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_respiratory_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,81,267,36,267,36,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_digestive_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,82,267,31,267,31,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_musculoskeletal_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,83,267,31,267,31,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_genitourinary_age_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,84,267,91,267,91,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_injury_age_sex,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,85,267,91,267,91,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,10_seifa_quintile_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_data_xlsx.xlsx,ED_health_status_contact_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.07894736842105263,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,86,267,31,267,31,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Age_dist_Males,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,4,560,57,560,57,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Age_dist_Females,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,5,560,57,560,57,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Age_dist_Persons,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,6,560,57,560,57,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Population_proportion,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,7,560,5,560,5,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Population_proportion_age,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,8,560,57,560,57,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Total_fertility_rate,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,9,560,4,560,4,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Education,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,10,563,32,563,32,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,07_phn_first_nations_aboriginal_torres_strait_islander_data_by_primary_health_network_incl_component_iares_xlsx.xlsx,Early_childhood_development,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code 
(PHN/ IARE) | PHN101",0.06540084388185655,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,11,563,85,563,85,1.0
