run_timestamp,source_family,publisher,source_name,record_origin,download_status_from_source_register,source_url,raw_file_path,file_exists,file_type,file_size_bytes,sha256,read_status,text_sample,discovered_url_count_in_file,detected_geography_terms,native_geography_detected,recommended_next_action,workbook_engine,sheet_count,sheets_sampled,sheet_names_sample,zip_member_count,zip_candidate_data_member_count,zip_member_extensions
2026-06-22T11:50:34,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__006__download_xlsx_121_58_kb.xlsx,1,.xlsx,124495,0528a2b2ed1906a4f8f8c00a35ecc221ecc3253780b721855217e5801569b84b,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,3.0,3.0,Contents | Table_6.1 | Table_6.2,,,
2026-06-22T11:50:35,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,1,.xlsx,92848,c6d7f9d33fcb1df200cf9ff91f42eb13010fb3fcc6d00f1cabe53fb0bdb687b8,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,8.0,8.0,Contents | Table_7.1 | Table_7.2 | Table_7.3 | Table_7.4 | Table_7.5 | Table_7.6 | Table_7.7,,,
2026-06-22T11:50:35,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__008__download_xlsx_48_34_kb.xlsx,1,.xlsx,49500,9fbad32be2a60a802c4d946e558788075cfbbbd52c952de214452bfa443a0b67,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,3.0,3.0,Contents | Table_8.1 | Table_8.2,,,
2026-06-22T11:50:35,abs_homelessness_census_tablebuilder,Australian Bureau of Statistics,ABS TableBuilder Estimating Homelessness page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing-estimating-homelessness,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,1,.xls,421888,6859f9be5959125bb4510c60b52288e84570c46dcddf825fb0e99bd8cadb03cf,ok,,,unknown,unknown,manual_access_or_tablebuilder_context,xlrd,14.0,14.0,"Contents | Subject Index | Geographical Areas | Homelessness Estimates | Selected Person Characteristics | Education and Qualifications | Employment, Income, Unpaid Work | Cultural and Language Diversity | Disability and Carers | Children and Child Care | Usual Address and Migration | Selected Dwelling and Household | Household Income and Costs | Socio-Economic Index for Areas",,,
2026-06-22T11:50:35,aihw_specialist_homelessness_services,Australian Institute of Health and Welfare,SHS annual report 2024-25 data page,candidate_link_audit,downloaded,https://www.aihw.gov.au/reports/homelessness-services/specialist-homelessness-services-annual-report/data,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aihw\specialist_homelessness_services\downloads\aihw_specialist_homelessness_services__001__educational_resources.download,1,.download,147072,a0d1258a8e2cfbfbac6c5f0ca0a3b58e4af4a6130e7edf0f1ee75f30e5c999d6,ok,"<!DOCTYPE html> <html lang=""en""> <head> <meta charset=""UTF-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1.0""> <meta name=""format-detection"" content=""telephone=no"" /> <meta name=""google-site-verification"" content=""e1bLVUnZJu1zi8XApSzAhaCFXc15RSXBD5h_WHnPAa0"" /> <title>Educational resources - Australian Institute of Health and Welfare</title> <link rel=""apple-touch-icon"" sizes=""180x180"" href=""/apple-touch-icon.png""> <lin",31.0,STATE_TERRITORY,STATE_TERRITORY,inspect_shs_public_tables_for_geography_or_hold_report_context,,,,,,,
2026-06-22T11:50:35,aihw_specialist_homelessness_services,Australian Institute of Health and Welfare,SHS annual report 2024-25 data page,candidate_link_audit,downloaded,https://www.aihw.gov.au/reports/homelessness-services/specialist-homelessness-services-annual-report/data,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aihw\specialist_homelessness_services\downloads\aihw_specialist_homelessness_services__002__save_web_report.pdf,1,.pdf,9121893,7ba8be2e3cd9002280d757d3b30b222e2b032a403f1a3e84a613270a1dad715d,binary_pdf_not_parsed,,,unknown,unknown,inspect_shs_public_tables_for_geography_or_hold_report_context,,,,,,,
2026-06-22T11:50:35,aihw_specialist_homelessness_services,Australian Institute of Health and Welfare,SHS annual report 2024-25 data page,candidate_link_audit,downloaded,https://www.aihw.gov.au/reports/homelessness-services/specialist-homelessness-services-annual-report/data,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aihw\specialist_homelessness_services\downloads\aihw_specialist_homelessness_services__003__embedded_url.pdf,1,.pdf,9121893,7ba8be2e3cd9002280d757d3b30b222e2b032a403f1a3e84a613270a1dad715d,binary_pdf_not_parsed,,,unknown,unknown,inspect_shs_public_tables_for_geography_or_hold_report_context,,,,,,,
2026-06-22T11:50:35,aihw_mental_health_regional_activity,Australian Institute of Health and Welfare,Geospatial mental health services activity data,candidate_link_audit,downloaded,https://www.aihw.gov.au/nmhspf/support-material/regional-activity-data,D:\Good Measure\MentalWellbeingbyGeography\data\raw\_archive\duplicates\aihw_mental_health_regional_activity_duplicate_zips\aihw_mental_health_regional_activity__001__data_tables_community_mental_health_care_services_2023_24_zip_938kb.zip,1,.zip,1344036,4e033e7998d2693e736947a58e60eac44eb301092a4648ad14bfa71cc191f464,ok,,,unknown,unknown,unzip_and_inventory_aihw_mental_health_tables,,,,,6.0,6.0,.csv;.txt;.xlsx
2026-06-22T11:50:35,aihw_mental_health_regional_activity,Australian Institute of Health and Welfare,Geospatial mental health services activity data,candidate_link_audit,downloaded,https://www.aihw.gov.au/nmhspf/support-material/regional-activity-data,D:\Good Measure\MentalWellbeingbyGeography\data\raw\_archive\duplicates\aihw_mental_health_regional_activity_duplicate_zips\aihw_mental_health_regional_activity__002__data_tables_medicare_mental_health_services_2024_25_zip_716kb.zip,1,.zip,733064,e9985b5324753a370a04578fb3dba983ec1c974e05e762cf101d4d0af6cdcac1,ok,,,SA4;PHN,SA4;PHN,unzip_and_inventory_aihw_mental_health_tables,,,,,4.0,4.0,.csv;.xlsx
2026-06-22T11:50:35,aihw_mental_health_regional_activity,Australian Institute of Health and Welfare,Geospatial mental health services activity data,candidate_link_audit,downloaded,https://www.aihw.gov.au/nmhspf/support-material/regional-activity-data,D:\Good Measure\MentalWellbeingbyGeography\data\raw\_archive\duplicates\aihw_mental_health_regional_activity_duplicate_zips\aihw_mental_health_regional_activity__003__data_tables_mental_health_related_prescriptions_2024_25_zip_857kb.zip,1,.zip,877661,32c7cd5c9d6d28ee45526afc3706af523017f7b3c1ceecabe4dd95fb4532ca3c,ok,,,SA4;PHN,SA4;PHN,unzip_and_inventory_aihw_mental_health_tables,,,,,4.0,4.0,.csv;.xlsx
