source_family,page_url,status_code,candidate_url,candidate_text,candidate_kind,notes
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from circulatory system diseases, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from ischaemic heart disease, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from cerebrovascular disease, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from respiratory system diseases, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from chronic obstructive pulmonary disease, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from external causes, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from road traffic injuries, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Potential years of life lost from suicide and self-inflicted injuries, 2019 to 2023 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#screening-programs-2,Screening programs,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#screening-programs,Bowel screening,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#screening-programs,Breast screening,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#screening-programs,Cervical screening,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#health-workforce,Health workforce,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"General Medical Practitioners, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Hospital Practitioners non-specialist, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Specialist Practitioners, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Specialist Practitioners in training, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total Medical Practitioners, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Registered Nurses only, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Registered Nurses who are also Midwives, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total Registered Nurses, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Enrolled Nurses, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Midwives (may also be a Registered Nurse or Enrolled Nurse), 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total Nurses (Registered Nurses, Enrolled Nurses or Midwives, each person only counted once), 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Dentists, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total Dental Practitioners (includes Dentists, Oral health therapists, Dental hygienists, Dental therapists and Dental prosthetists), 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total Psychologists, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total Psychiatrists, 2023 - by LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#aged-care-places,Aged care places,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Residential aged care places, 30 June 2025 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#disability-national-disability-insurance-scheme-ndis,Disability - National Disability Insurance Scheme (NDIS),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"National Disability Insurance Scheme participants, by age, December 2024 - by PHA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#disability-ndis-participants-with-autism,Disability - NDIS participants with autism,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"National Disability Insurance Scheme (NDIS) participants with autism as a primary disability, by age, June 2025 - by PHA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#community-mental-health-care-service-patients-by-sex,"Community Mental Health Care Service patients, by sex",link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Community mental health care patients, males, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Community mental health care patients, females, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Community mental health care patients, persons, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#community-mental-health-care-service-contacts-by-principal-diagnosis,"Community Mental Health Care Service contacts, by principal diagnosis",link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Schizophrenia, schizotypal and delusional disorders, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Bipolar affective disorders, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Depressive episode, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Other anxiety disorders, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Reaction to severe stress and adjustment disorders, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Specific personality disorders, 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Other codes (F90-F99), 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total Community Mental Health Care Service contacts (includes F50, F84 and 'not reported'), 2020/21 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#commonwealth-home-support-programme-chsp,Commonwealth Home Support Programme (CHSP),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Clients living alone, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Clients with carer, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Indigenous clients (per total clients), 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Indigenous clients (per Indigenous population), 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Non-English-speaking clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Allied health therapy clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Domestic assistance clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Flexible respite clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Goods and equipment clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Home maintenance clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Home modification clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Meals clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Nursing clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Personal care clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Social support (group) clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Social support (individual) clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Specialised support services clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Transport clients, 2023/24 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#admissions-by-hospital-type-and-sex-excluding-same-day-renal-dialysis,Admissions by hospital type and sex (excluding same-day renal dialysis),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Male total admissions - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Male total admissions - All hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Female total admissions - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Female total admissions - All hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total admissions - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total admissions - Private hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Total admissions - All hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#hospital-admissions-by-principal-diagnosis,Hospital admissions by principal diagnosis,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Infectious and parasitic diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"All cancers, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Endocrine, nutritional and metabolic diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Diabetes, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Mental health-related conditions, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Affective (mood) disorders, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Nervous system diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Eye and adnexa diseases, males/ females/ persons - 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Ear and mastoid process diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Circulatory system diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Ischaemic heart disease, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
