"run_timestamp","mode","action_type","item_type","source_path","destination_path","source_exists","size_bytes","size_mb","reason","status"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\POA_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\POA_2021_AUST.xlsx","1","18584662","17.723715","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=53.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\RA_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\RA_2021_AUST.xlsx","1","3243428","3.093174","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=54.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA1_2016_CED_2021_TB_RECODES.zip","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SA1_2016_CED_2021_TB_RECODES.zip","1","428501","0.40865","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=55.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA1_2016_SED_2021_TB_RECODES.zip","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SA1_2016_SED_2021_TB_RECODES.zip","1","437135","0.416884","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=56.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA1_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SA1_2021_AUST.xlsx","1","5104073","4.867623","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=57.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA2_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SA2_2021_AUST.xlsx","1","250022","0.23844","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=58.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA3_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SA3_2021_AUST.xlsx","1","43451","0.041438","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=59.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA4_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SA4_2021_AUST.xlsx","1","19737","0.018823","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=60.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SAL_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SAL_2021_AUST.xlsx","1","20446326","19.499136","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=61.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SED_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SED_2021_AUST.xlsx","1","19892772","18.971226","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=62.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SED_2022_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SED_2022_AUST.xlsx","1","16438846","15.677305","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=63.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SED_2024_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SED_2024_AUST.xlsx","1","18501687","17.644584","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=64.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SED_2025_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SED_2025_AUST.xlsx","1","14730304","14.047913","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=65.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\STE_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\STE_2021_AUST.xlsx","1","11776","0.01123","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=66.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SUA_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SUA_2021_AUST.xlsx","1","185417","0.176827","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=67.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SUA_association_2016_2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\SUA_association_2016_2021.xlsx","1","15647","0.014922","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=68.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\TR_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\TR_2021_AUST.xlsx","1","198150","0.188971","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=69.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\UCL_association_2016_2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\UCL_association_2016_2021.xlsx","1","184956","0.176388","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=70.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\UCL_SOSR_SOS_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\UCL_SOSR_SOS_2021_AUST.xlsx","1","4459966","4.253355","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=71.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Population-distribution-data-cubes-all\Commonwealth Electoral Division, Population Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Population-distribution-data-cubes-all\Commonwealth Electoral Division, Population Distributions, SEIFA 2021.xlsx","1","274033","0.261338","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=72.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Commonwealth Electoral Division, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Commonwealth Electoral Division, SA1 Distributions, SEIFA 2021.xlsx","1","107564","0.102581","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=73.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Index-data-cubes-all\Local Government Area, Indexes, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Index-data-cubes-all\Local Government Area, Indexes, SEIFA 2021.xlsx","1","393344","0.375122","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=74.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Index-data-cubes-all\Postal Area, Indexes, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Index-data-cubes-all\Postal Area, Indexes, SEIFA 2021.xlsx","1","1393579","1.329021","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=75.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Index-data-cubes-all\Statistical Area Level 1, Indexes, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Index-data-cubes-all\Statistical Area Level 1, Indexes, SEIFA 2021.xlsx","1","24375522","23.246309","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=76.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Index-data-cubes-all\Statistical Area Level 2, Indexes, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Index-data-cubes-all\Statistical Area Level 2, Indexes, SEIFA 2021.xlsx","1","1316059","1.255092","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=77.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Statistical_Area_Level_2_2C_Indexes_2C_SEIFA_2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Statistical_Area_Level_2_2C_Indexes_2C_SEIFA_2021.xlsx","1","1316059","1.255092","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=77.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Index-data-cubes-all\Suburbs and Localities, Indexes, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Index-data-cubes-all\Suburbs and Localities, Indexes, SEIFA 2021.xlsx","1","7099760","6.770859","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=78.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Population-distribution-data-cubes-all\Local Government Area, Population Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Population-distribution-data-cubes-all\Local Government Area, Population Distributions, SEIFA 2021.xlsx","1","502477","0.479199","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=79.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Local Government Area, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Local Government Area, SA1 Distributions, SEIFA 2021.xlsx","1","224096","0.213715","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=80.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Population-distribution-data-cubes-all\State Electoral Division, Population Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Population-distribution-data-cubes-all\State Electoral Division, Population Distributions, SEIFA 2021.xlsx","1","456673","0.435517","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=81.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Population-distribution-data-cubes-all\Statistical Area Level 3, Population Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Population-distribution-data-cubes-all\Statistical Area Level 3, Population Distributions, SEIFA 2021.xlsx","1","399498","0.380991","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=82.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\Population-distribution-data-cubes-all\Statistical Area Level 4, Population Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\Population-distribution-data-cubes-all\Statistical Area Level 4, Population Distributions, SEIFA 2021.xlsx","1","233400","0.222588","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=83.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Postal Area, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Postal Area, SA1 Distributions, SEIFA 2021.xlsx","1","714989","0.681867","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=84.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\State Electoral Division, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\State Electoral Division, SA1 Distributions, SEIFA 2021.xlsx","1","184919","0.176353","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=85.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Statistical Area Level 2, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Statistical Area Level 2, SA1 Distributions, SEIFA 2021.xlsx","1","736237","0.70213","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=86.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Statistical Area Level 3, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Statistical Area Level 3, SA1 Distributions, SEIFA 2021.xlsx","1","170030","0.162153","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=87.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Statistical Area Level 4, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Statistical Area Level 4, SA1 Distributions, SEIFA 2021.xlsx","1","90155","0.085979","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=88.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Suburbs and Localities, SA1 Distributions, SEIFA 2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\seifa\SA1-distribution-data-cubes-all\Suburbs and Localities, SA1 Distributions, SEIFA 2021.xlsx","1","3863613","3.684628","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=89.","planned"
"20260622_121912","DRY_RUN","move_directory","directory","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\census_2021_quickstats_sa2\html","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\source_page_snapshots\html","1","390243730","372.165422","QuickStats HTML snapshots are provenance. Archive out of active raw layer to simplify folder and reduce active file count.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\census_2021_gcp_sa2\extracted\.extracted","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\extraction_markers\data\raw\abs\census_2021_gcp_sa2\extracted\.extracted","1","9","9E-06","Generated extraction marker, not a raw source file.","planned"
