inventory_timestamp_utc,source_origin,source_run,source_family,poc_family_group,manifest_source_family,file_path,file_name,file_suffix,file_size_bytes,file_modified_utc,sha256,link_text,source_page_url,download_url,text_period_min,text_period_max,text_period_source,columns_detected,sheet_names,sample_row_count,column_count,content_period_min,content_period_max,content_period_columns,content_period_source,inspect_status,inspect_error,has_sa2_signal,has_sa3_signal,has_sa4_signal,has_lga_signal,has_service_district_signal,has_phn_signal,has_state_signal,has_postcode_signal,has_psychosocial_signal,has_disability_signal,has_support_category_signal,has_support_class_signal,has_participant_signal,has_payment_signal,has_provider_signal,has_market_signal,has_plan_budget_signal,has_utilisation_signal,period_min,period_max,period_basis,period_source,period_sort_date,join_readiness,join_readiness_reason,primary_model_use,poc_sensitivity_use,time_alignment_status,time_alignment_note
2026-06-19T02:42:36.453064+00:00,public_data_downloads,,participant_numbers_plan_budgets,plan_budget_context,participant_numbers_plan_budgets,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\participant_numbers_plan_budgets__Utilisation_of_Plan_budgets_data_December_2025.csv,participant_numbers_plan_budgets__Utilisation_of_Plan_budgets_data_December_2025.csv,.csv,9611477,2026-06-19T00:46:30.536313+00:00,a5d8bd0d36ee800905dbc86ec8440d6b8f64a9f7656d2b38e91de85d9a93a058,Utilisation of Plan budgets data December 2025 (CSV 9.2MB),https://dataresearch.ndis.gov.au/datasets/participant-datasets,https://dataresearch.ndis.gov.au/media/4485/download?attachment,2025-12-31,2025-12-31,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SILorSDA | suppclass | Utlstn,,5000,8,2025-12-31,2025-12-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,2025-12-31,2025-12-31,content,detected_from_content_date_columns,2025-12-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.993668+00:00,public_data_downloads,,participant_numbers_plan_budgets,plan_budget_context,participant_numbers_plan_budgets,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\participant_numbers_plan_budgets__Participant_numbers_and_plan_budgets_data_March_2026.csv,participant_numbers_plan_budgets__Participant_numbers_and_plan_budgets_data_March_2026.csv,.csv,7172167,2026-06-19T00:46:11.582967+00:00,666113a705199bd44b3602851870b4150228fb312770bb3f6decc9294003edec,Participant numbers and plan budgets data March 2026 (CSV 6.9MB),https://dataresearch.ndis.gov.au/datasets/participant-datasets,https://dataresearch.ndis.gov.au/media/4528/download?attachment,2026-03-31,2026-03-31,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | AvgAnlsdCmtdSuppBdgt | ActvPrtcpnt,,5000,8,2026-03-31,2026-03-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,2026-03-31,2026-03-31,content,detected_from_content_date_columns,2026-03-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.564347+00:00,public_data_downloads,,participant_numbers_plan_budgets,plan_budget_context,participant_numbers_plan_budgets,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\participant_numbers_plan_budgets__Utilisation_of_plan_budgets_data_March_2026.csv,participant_numbers_plan_budgets__Utilisation_of_plan_budgets_data_March_2026.csv,.csv,9657929,2026-06-19T00:46:28.362609+00:00,fb5a12c400c0313c3fa1856852667a8981fb36e4824f76dc37d0cbbb65462cf3,Utilisation of Plan budgets data March 2026 (CSV 9.3MB),https://dataresearch.ndis.gov.au/datasets/participant-datasets,https://dataresearch.ndis.gov.au/media/4529/download?attachment,2026-03-31,2026-03-31,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SILorSDA | suppclass | Utlstn,,5000,8,2026-03-31,2026-03-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,2026-03-31,2026-03-31,content,detected_from_content_date_columns,2026-03-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:43:24.736696+00:00,explore_data_tool_capture,ndia_explore_q4_fy2021_22_sa2_capture,payments,payment_context,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\downloads\Payments_data_June_2024.csv,Payments_data_June_2024.csv,.csv,13712364,2026-06-19T01:02:03.934622+00:00,6d3c33f39fed9889032c9a15d4d067b6a3d7c700656d7dd36b84a1ff82f55e3a,,,,,,not_detected,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2024-06-30,2024-06-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2024-06-30,2024-06-30,content,detected_from_content_date_columns,2024-06-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.798127+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_June_2024.csv,payments__Payments_data_June_2024.csv,.csv,13712364,2026-06-19T00:47:42.863532+00:00,6d3c33f39fed9889032c9a15d4d067b6a3d7c700656d7dd36b84a1ff82f55e3a,Payments data June 2024 (CSV 13.1MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4480/download?attachment,2024-06-30,2024-06-30,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2024-06-30,2024-06-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2024-06-30,2024-06-30,content,detected_from_content_date_columns,2024-06-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.943392+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_September_2024.csv,payments__Payments_data_September_2024.csv,.csv,13668626,2026-06-19T00:47:40.441977+00:00,ae39e85647f2a6e87c02b6c19824ff093bca0584bb2c2388472639b2ba2dd140,Payments data September 2024 (CSV 13.1MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4479/download?attachment,2024-09-30,2024-09-30,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2024-09-30,2024-09-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2024-09-30,2024-09-30,content,detected_from_content_date_columns,2024-09-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.726766+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_December_2024.csv,payments__Payments_data_December_2024.csv,.csv,13620759,2026-06-19T00:47:38.104012+00:00,681a6fb18517fa4aef77db697257edb31f38bab5c4c3f7718ac8d32f5d8e4165,Payments data December 2024 (CSV 13MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4478/download?attachment,2024-12-31,2024-12-31,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2024-12-31,2024-12-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2024-12-31,2024-12-31,content,detected_from_content_date_columns,2024-12-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.866859+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_March_2025.csv,payments__Payments_data_March_2025.csv,.csv,13498614,2026-06-19T00:47:34.898888+00:00,a45c43a8584c665f67b0451949a2c0f8654d6977442e20791733e9ab1624b114,Payments data March 2025 (CSV 12.9MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4477/download?attachment,2025-03-31,2025-03-31,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2025-03-31,2025-03-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2025-03-31,2025-03-31,content,detected_from_content_date_columns,2025-03-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.832421+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_June_2025.csv,payments__Payments_data_June_2025.csv,.csv,13435384,2026-06-19T00:47:32.696653+00:00,38b9bcc5a4816898a9aa5e24dcb2d78cfd5cc42fe2e9975fdc263d3eabeb820c,Payments data June 2025 (CSV 12.9MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4476/download?attachment,2025-06-30,2025-06-30,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2025-06-30,2025-06-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2025-06-30,2025-06-30,content,detected_from_content_date_columns,2025-06-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.976397+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_September_2025.csv,payments__Payments_data_September_2025.csv,.csv,14892418,2026-06-19T00:47:29.191617+00:00,5a01468862c78d4bee8d49d8fcfce92bd9314bb009d194f4a5e93af86de65ac4,Payments data September 2025 (CSV 14.2MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4475/download?attachment,2025-09-30,2025-09-30,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2025-09-30,2025-09-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2025-09-30,2025-09-30,content,detected_from_content_date_columns,2025-09-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.759780+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_December_2025.csv,payments__Payments_data_December_2025.csv,.csv,14614255,2026-06-19T00:47:26.587959+00:00,6c769e594ce98551e6578ba8fd496717e1fe28f8d3ab6d7032068c03ccceb4c2,Payments data December 2025 (CSV 14MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4488/download?attachment,2025-12-31,2025-12-31,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2025-12-31,2025-12-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2025-12-31,2025-12-31,content,detected_from_content_date_columns,2025-12-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:36.905590+00:00,public_data_downloads,,payments,payment_context,payments,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\payments__Payments_data_March_2026.csv,payments__Payments_data_March_2026.csv,.csv,14367046,2026-06-19T00:47:24.233557+00:00,7cdcddd321794cf48f332a694075ab719d43e42e616dacc19e8c0f18f1d6547c,Payments data March 2026 (CSV 13.7MB),https://dataresearch.ndis.gov.au/datasets/payments-datasets,https://dataresearch.ndis.gov.au/media/4532/download?attachment,2026-03-31,2026-03-31,detected_from_filename_or_metadata,RprtDt | SuppClass | SuppCatNm | SuppItemNmbr | SuppItemDesc | RsdsInStateCd | RsdsInSrvcDstrctNm | NDISDsbltyGrpNm | NDIAAgeBnd | PmtAmt | CountOfParticipants,,5000,11,2026-03-31,2026-03-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,2026-03-31,2026-03-31,content,detected_from_content_date_columns,2026-03-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:43:24.605561+00:00,explore_data_tool_capture,ndia_explore_q4_fy2021_22_sa2_capture,active_providers,provider_context,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\downloads\Active_providers_data_June_2024_2_.csv,Active_providers_data_June_2024_2_.csv,.csv,13493217,2026-06-19T01:02:02.904735+00:00,9db724c8cb22f6d83f85611d4b0fd062718378473e7320780d483662f27bda35,,,,,,not_detected,RprtDt | statecd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | ActvIn | PrvdrCnt,,5000,8,2024-06-30,2024-06-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2024-06-30,2024-06-30,content,detected_from_content_date_columns,2024-06-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.693997+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_data_June_2024_2_.csv,active_providers__Active_providers_data_June_2024_2_.csv,.csv,13493217,2026-06-19T00:47:21.188935+00:00,9db724c8cb22f6d83f85611d4b0fd062718378473e7320780d483662f27bda35,Active providers data as at 30 June 2024 (CSV 12.9MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4105/download?attachment,2024-06-30,2024-06-30,detected_from_filename_or_metadata,RprtDt | statecd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | ActvIn | PrvdrCnt,,5000,8,2024-06-30,2024-06-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2024-06-30,2024-06-30,content,detected_from_content_date_columns,2024-06-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.612410+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_data_as_at_30_September_2024_0.csv,active_providers__Active_providers_data_as_at_30_September_2024_0.csv,.csv,4310251,2026-06-19T00:47:18.831786+00:00,c7299c256d60ded9e71dcf83b6ff1942697e3fd9bdd6af3c077dee2aae9a811c,Active providers data as at 30 September 2024 (CSV 4.2 MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4147/download?attachment,2024-09-30,2024-09-30,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | PrvdrCnt,,5000,7,2024-09-30,2024-09-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2024-09-30,2024-09-30,content,detected_from_content_date_columns,2024-09-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.555614+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_as_at_31_December_2024.csv,active_providers__Active_providers_as_at_31_December_2024.csv,.csv,4381280,2026-06-19T00:47:17.503481+00:00,97e96db9e11818c25ddf458e98754eac08199dcd001594f1a566f3bb7eca14c3,Active providers data as at 31 December 2024 (CSV 4.2 MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4216/download?attachment,2024-12-31,2024-12-31,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | PrvdrCnt,,5000,7,2024-12-31,2024-12-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2024-12-31,2024-12-31,content,detected_from_content_date_columns,2024-12-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.652196+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_data_as_at_31_March_2025.csv,active_providers__Active_providers_data_as_at_31_March_2025.csv,.csv,4343673,2026-06-19T00:47:16.404437+00:00,4b6b55e8d7ef67f332e6ca0c41401feec8a746fd2416a92b723910aa102c1eb2,Active providers data as at 31 March 2025 (CSV 4.2MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4317/download?attachment,2025-03-31,2025-03-31,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | PrvdrCnt,,5000,7,2025-03-31,2025-03-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2025-03-31,2025-03-31,content,detected_from_content_date_columns,2025-03-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.594089+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_data_as_at_30_June_2025.csv,active_providers__Active_providers_data_as_at_30_June_2025.csv,.csv,4308608,2026-06-19T00:47:15.337681+00:00,08a53c299aeb12ef1560dd488c4a304b61976f65f33b78e8ef35fbbbae4f4632,Active providers data as at 30 June 2025 (CSV 4.11MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4369/download?attachment,2025-06-30,2025-06-30,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | PrvdrCnt,,5000,7,2025-06-30,2025-06-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2025-06-30,2025-06-30,content,detected_from_content_date_columns,2025-06-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.575251+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_data_30_September_2025.csv,active_providers__Active_providers_data_30_September_2025.csv,.csv,4217969,2026-06-19T00:47:14.269702+00:00,1d4366b2737755e2c12d15bcaff565f51e4488ae2f157d2ac854cb48d45efc85,Active providers data as at 30 September 2025 (CSV 4.1MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4450/download?attachment,2025-09-30,2025-09-30,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | PrvdrCnt,,5000,7,2025-09-30,2025-09-30,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2025-09-30,2025-09-30,content,detected_from_content_date_columns,2025-09-30,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.631639+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_data_as_at_31_December_2025.csv,active_providers__Active_providers_data_as_at_31_December_2025.csv,.csv,4183026,2026-06-19T00:47:12.964215+00:00,a55594bde20853b864cd86c1ece2e31358e76d23d2c330d90db3bf8d190e0367,Active providers data as at 31 December 2025 (CSV 4MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4487/download?attachment,2025-12-31,2025-12-31,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | PrvdrCnt,,5000,7,2025-12-31,2025-12-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2025-12-31,2025-12-31,content,detected_from_content_date_columns,2025-12-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
2026-06-19T02:42:35.673357+00:00,public_data_downloads,,active_providers,provider_context,active_providers,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\public_data_downloads\downloads\active_providers__Active_providers_data_as_at_31_March_2026.csv,active_providers__Active_providers_data_as_at_31_March_2026.csv,.csv,4140908,2026-06-19T00:47:11.737050+00:00,c88b8e9b5f150d0bab3a72f784c8d74b1843b957dded3343bdf310380b67edff,Active providers data as at 31 March 2026 (CSV 3.8MB),https://dataresearch.ndis.gov.au/datasets/provider-datasets,https://dataresearch.ndis.gov.au/media/4531/download?attachment,2026-03-31,2026-03-31,detected_from_filename_or_metadata,RprtDt | StateCd | SrvcDstrctNm | DsbltyGrpNm | AgeBnd | SuppClass | PrvdrCnt,,5000,7,2026-03-31,2026-03-31,RprtDt,detected_from_content_date_columns,pass,,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,2026-03-31,2026-03-31,content,detected_from_content_date_columns,2026-03-31,context_only_unbridged,Contains LGA/service district/PHN signal. Hold aside until bridge is validated.,exclude_from_primary_2021_aligned_model,hold_for_descriptive_context_or_bridge_validation,time_misaligned_public_ndia_poc_layer,NDIA public source period does not define the 2021-aligned primary model. Use only as proof-of-concept service-system context unless separately justified.
