column_name,missing_count,missing_pct,non_missing_count,dtype
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_united_states_of_america_count,2442,98.786,30,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_united_states_of_america_pct,2442,98.786,30,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tongan_count,2442,98.786,30,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tongan_pct,2442,98.786,30,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_assyrian_neo_aramaic_count,2441,98.746,31,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_assyrian_neo_aramaic_pct,2441,98.746,31,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_wine_and_other_alcoholic_beverage_manufacturing_count,2441,98.746,31,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_wine_and_other_alcoholic_beverage_manufacturing_pct,2441,98.746,31,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_pakistan_count,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_pakistan_pct,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_taiwan_count,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_taiwan_pct,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_maori_count,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_maori_pct,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_judaism_count,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_judaism_pct,2440,98.706,32,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_pakistan_count,2439,98.665,33,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_pakistan_pct,2439,98.665,33,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_auslan_count,2439,98.665,33,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_auslan_pct,2439,98.665,33,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_khmer_count,2439,98.665,33,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_khmer_pct,2439,98.665,33,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_fiji_count,2438,98.625,34,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_fiji_pct,2438,98.625,34,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_fiji_count,2438,98.625,34,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_fiji_pct,2438,98.625,34,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_malay_count,2438,98.625,34,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_malay_pct,2438,98.625,34,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_samoa_count,2437,98.584,35,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_samoa_pct,2437,98.584,35,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_nepalese_count,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_nepalese_pct,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_indonesia_count,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_indonesia_pct,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_malta_count,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_malta_pct,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_karen_count,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_karen_pct,2436,98.544,36,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_myanmar_count,2435,98.503,37,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_myanmar_pct,2435,98.503,37,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_samoa_count,2435,98.503,37,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_samoa_pct,2435,98.503,37,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bengali_count,2435,98.503,37,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bengali_pct,2435,98.503,37,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_taxi_ride_share_service_count,2435,98.503,37,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_taxi_ride_share_service_pct,2435,98.503,37,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_lutheran_count,2434,98.463,38,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_lutheran_pct,2434,98.463,38,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_myanmar_count,2433,98.422,39,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_myanmar_pct,2433,98.422,39,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_north_macedonia_count,2433,98.422,39,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_north_macedonia_pct,2433,98.422,39,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_north_macedonia_count,2431,98.341,41,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_north_macedonia_pct,2431,98.341,41,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_bus_car_as_driver_count,2431,98.341,41,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_bus_car_as_driver_pct,2431,98.341,41,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_korea_republic_of_count,2429,98.261,43,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_korea_republic_of_pct,2429,98.261,43,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_dairy_cattle_farming_count,2429,98.261,43,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_dairy_cattle_farming_pct,2429,98.261,43,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_myanmar_count,2428,98.22,44,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_myanmar_pct,2428,98.22,44,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_telugu_count,2428,98.22,44,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_telugu_pct,2428,98.22,44,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_turkish_count,2427,98.18,45,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_turkish_pct,2427,98.18,45,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_brazil_count,2426,98.139,46,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_brazil_pct,2426,98.139,46,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_real_estate_services_count,2425,98.099,47,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_real_estate_services_pct,2425,98.099,47,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_north_macedonia_count,2424,98.058,48,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_north_macedonia_pct,2424,98.058,48,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_korea_republic_of_count,2423,98.018,49,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_korea_republic_of_pct,2423,98.018,49,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_meat_processing_count,2423,98.018,49,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_meat_processing_pct,2423,98.018,49,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_auxiliary_finance_and_investment_services_count,2422,97.977,50,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_auxiliary_finance_and_investment_services_pct,2422,97.977,50,float64
nsmhw__comorbidity_of_12_month_mental_disorders_and_physical_conditions_modelled_sa2__relative_root_mean_square_error_flag,2422,97.977,50,string
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_papua_new_guinea_count,2421,97.937,51,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_papua_new_guinea_pct,2421,97.937,51,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_serbian_count,2420,97.896,52,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_serbian_pct,2420,97.896,52,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_sikhism_count,2420,97.896,52,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_sikhism_pct,2420,97.896,52,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_afghanistan_count,2419,97.856,53,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_afghanistan_pct,2419,97.856,53,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_malta_count,2419,97.856,53,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_malta_pct,2419,97.856,53,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_polish_count,2418,97.816,54,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_polish_pct,2418,97.816,54,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_maltese_count,2417,97.775,55,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_maltese_pct,2417,97.775,55,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_afghanistan_count,2416,97.735,56,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_afghanistan_pct,2416,97.735,56,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_malta_count,2414,97.654,58,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_malta_pct,2414,97.654,58,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_fiji_count,2413,97.613,59,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_fiji_pct,2413,97.613,59,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_iraq_count,2412,97.573,60,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_iraq_pct,2412,97.573,60,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_iraq_count,2412,97.573,60,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_iraq_pct,2412,97.573,60,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_thailand_count,2412,97.573,60,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_thailand_pct,2412,97.573,60,float64
nsmhw__12_month_anxiety_disorders_modelled_sa2__relative_root_mean_square_error_flag,2412,97.573,60,string
nsmhw__any_12_month_mental_disorder_modelled_sa2__relative_root_mean_square_error_flag,2412,97.573,60,string
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_ireland_count,2411,97.532,61,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_ireland_pct,2411,97.532,61,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_lebanese_count,2410,97.492,62,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_lebanese_pct,2410,97.492,62,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_hazaraghi_count,2410,97.492,62,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_hazaraghi_pct,2410,97.492,62,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_afghanistan_count,2408,97.411,64,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_afghanistan_pct,2408,97.411,64,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_filipino_count,2407,97.371,65,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_filipino_pct,2407,97.371,65,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_car_as_passenger_count,2406,97.33,66,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_car_as_passenger_pct,2406,97.33,66,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_indonesian_count,2404,97.249,68,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_indonesian_pct,2404,97.249,68,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tamil_count,2404,97.249,68,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tamil_pct,2404,97.249,68,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_ireland_count,2403,97.209,69,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_ireland_pct,2403,97.209,69,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_persian_count,2402,97.168,70,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_persian_pct,2402,97.168,70,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_hong_kong_count,2399,97.047,73,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_hong_kong_pct,2399,97.047,73,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_iraq_count,2399,97.047,73,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_iraq_pct,2399,97.047,73,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_pakistan_count,2399,97.047,73,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_pakistan_pct,2399,97.047,73,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_building_and_other_industrial_cleaning_services_count,2398,97.006,74,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_building_and_other_industrial_cleaning_services_pct,2398,97.006,74,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_croatian_count,2397,96.966,75,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_croatian_pct,2397,96.966,75,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_vietnamese_count,2396,96.926,76,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_vietnamese_pct,2396,96.926,76,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_lebanon_count,2395,96.885,77,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_lebanon_pct,2395,96.885,77,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_coal_mining_count,2394,96.845,78,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_coal_mining_pct,2394,96.845,78,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_grain_growing_count,2393,96.804,79,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_grain_growing_pct,2393,96.804,79,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_sri_lanka_count,2390,96.683,82,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_sri_lanka_pct,2390,96.683,82,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_korea_republic_of_count,2390,96.683,82,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_korea_republic_of_pct,2390,96.683,82,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_grain_sheep_or_grain_beef_cattle_farming_count,2388,96.602,84,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_grain_sheep_or_grain_beef_cattle_farming_pct,2388,96.602,84,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_malaysia_count,2387,96.561,85,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_malaysia_pct,2387,96.561,85,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_sri_lanka_count,2387,96.561,85,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_sri_lanka_pct,2387,96.561,85,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_sheep_farming_count,2387,96.561,85,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_sheep_farming_pct,2387,96.561,85,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_greek_count,2385,96.481,87,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_greek_pct,2385,96.481,87,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_samoan_count,2385,96.481,87,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_samoan_pct,2385,96.481,87,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_ireland_count,2383,96.4,89,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_ireland_pct,2383,96.4,89,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_russian_count,2383,96.4,89,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_russian_pct,2383,96.4,89,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_gujarati_count,2380,96.278,92,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_gujarati_pct,2380,96.278,92,float64
nsmhw__12_month_affective_disorders_modelled_sa2__relative_root_mean_square_error_flag,2380,96.278,92,string
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_lebanon_count,2378,96.197,94,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_lebanon_pct,2378,96.197,94,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_presbyterian_and_reformed_count,2377,96.157,95,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_presbyterian_and_reformed_pct,2377,96.157,95,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_tram_light_rail_count,2377,96.157,95,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_tram_light_rail_pct,2377,96.157,95,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_lebanon_count,2376,96.117,96,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_lebanon_pct,2376,96.117,96,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_malaysia_count,2373,95.995,99,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_malaysia_pct,2373,95.995,99,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_macedonian_count,2368,95.793,104,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_macedonian_pct,2368,95.793,104,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_combined_primary_and_secondary_education_count,2367,95.752,105,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_combined_primary_and_secondary_education_pct,2367,95.752,105,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_accounting_services_count,2366,95.712,106,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_accounting_services_pct,2366,95.712,106,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_sinhalese_count,2364,95.631,108,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_sinhalese_pct,2364,95.631,108,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_nepal_count,2361,95.51,111,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_nepal_pct,2361,95.51,111,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_nepal_count,2358,95.388,114,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_nepal_pct,2358,95.388,114,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_greece_count,2342,94.741,130,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_greece_pct,2342,94.741,130,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_japanese_count,2341,94.701,131,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_japanese_pct,2341,94.701,131,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_iron_ore_mining_count,2339,94.62,133,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_iron_ore_mining_pct,2339,94.62,133,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_urdu_count,2338,94.579,134,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_urdu_pct,2338,94.579,134,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_central_government_administration_count,2337,94.539,135,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_central_government_administration_pct,2337,94.539,135,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_legal_services_count,2336,94.498,136,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_legal_services_pct,2336,94.498,136,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_sri_lanka_count,2324,94.013,148,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_sri_lanka_pct,2324,94.013,148,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_portuguese_count,2322,93.932,150,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_portuguese_pct,2322,93.932,150,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_accommodation_count,2320,93.851,152,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_accommodation_pct,2320,93.851,152,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_dutch_count,2315,93.649,157,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_dutch_pct,2315,93.649,157,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_train_car_as_driver_count,2312,93.528,160,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_train_car_as_driver_pct,2312,93.528,160,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_greece_count,2305,93.244,167,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_greece_pct,2305,93.244,167,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_beef_cattle_farming_count,2303,93.163,169,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_beef_cattle_farming_pct,2303,93.163,169,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_thai_count,2302,93.123,170,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_thai_pct,2302,93.123,170,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_korean_count,2299,93.002,173,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_korean_pct,2299,93.002,173,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_malaysia_count,2298,92.961,174,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_malaysia_pct,2298,92.961,174,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_greece_count,2295,92.84,177,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_greece_pct,2295,92.84,177,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_vietnam_count,2294,92.799,178,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_vietnam_pct,2294,92.799,178,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_germany_count,2284,92.395,188,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_germany_pct,2284,92.395,188,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_vietnam_count,2281,92.273,191,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_vietnam_pct,2281,92.273,191,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_road_freight_transport_count,2279,92.193,193,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_road_freight_transport_pct,2279,92.193,193,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_nepal_count,2274,91.99,198,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_nepal_pct,2274,91.99,198,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_defence_count,2269,91.788,203,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_defence_pct,2269,91.788,203,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_malayalam_count,2265,91.626,207,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_malayalam_pct,2265,91.626,207,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_local_government_administration_count,2258,91.343,214,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_local_government_administration_pct,2258,91.343,214,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_netherlands_count,2235,90.413,237,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_netherlands_pct,2235,90.413,237,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_united_states_of_america_count,2214,89.563,258,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_united_states_of_america_pct,2214,89.563,258,float64
